Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,Rotation_Vector.x,Rotation_Vector.y,Rotation_Vector.z,GPS.lat,GPS.long,GPS.alt
0.98117536,-0.7875035,1.1479063,0.050944023,0.089355,0.9833554,13.01663103,77.56800077,855
0.7060295,-0.55381393,1.9772758,0.051252734,0.08668834,0.98325557,13.01663103,77.56800077,855
0.538987,-0.34032333,1.869462,0.051679056,0.0861965,0.98308605,13.01663103,77.56800077,855
0.29915428,-0.14448917,0.6319847,0.05209219,0.08709249,0.9828219,13.01663103,77.56800077,855
0.29915428,-0.14448917,0.6319847,0.05209219,0.08709249,0.9828219,13.01663103,77.56800077,855
-0.3330791,0.40682495,-1.9054308,0.051748224,0.091444746,0.9821075,13.01663103,77.56800077,855
-0.51479656,0.50825346,-1.7508707,0.05122633,0.09227564,0.98192704,13.01663103,77.56800077,855
-0.51479656,0.50825346,-1.7508707,0.05122633,0.09227564,0.98192704,13.01663103,77.56800077,855
-0.71720505,0.48717654,-1.0267239,0.051328197,0.09111739,0.9815704,13.01663103,77.56800077,855
-0.5646469,0.31821,-0.36461735,0.052301493,0.08939836,0.9814593,13.01663103,77.56800077,855
-0.5646469,0.31821,-0.36461735,0.052301493,0.08939836,0.9814593,13.01663103,77.56800077,855
-0.011158109,0.22483349,0.83994484,0.055246852,0.08498067,0.98128,13.01663103,77.56800077,855
0.33970922,0.20082355,1.3248596,0.05649273,0.08292501,0.98121846,13.01663103,77.56800077,855
0.33970922,0.20082355,1.3248596,0.05649273,0.08292501,0.98121846,13.01663103,77.56800077,855
0.5803198,0.38767374,1.7578325,0.057358593,0.08060438,0.9811367,13.01663103,77.56800077,855
0.1495837,0.78233516,0.78150654,0.056971878,0.08123601,0.98098814,13.01663103,77.56800077,855
-0.3759588,1.043322,-0.67714596,0.056666117,0.08329365,0.9807476,13.01663103,77.56800077,855
-0.5294095,1.1974432,-1.705287,0.056914043,0.08478916,0.9805674,13.01663103,77.56800077,855
-0.4338681,1.193244,-2.4257898,0.057694204,0.08566457,0.9803914,13.01663103,77.56800077,855
-0.17803365,1.0259413,-2.3330832,0.05880281,0.085432984,0.9802631,13.01663103,77.56800077,855
-0.098750114,0.8930172,-1.9233236,0.059352092,0.08488102,0.9802279,13.01663103,77.56800077,855
0.04484749,0.486081,-0.095835686,0.060577434,0.082081966,0.980232,13.01663103,77.56800077,855
0.25928938,0.03783846,1.2313519,0.061260216,0.07913308,0.98028046,13.01663103,77.56800077,855
0.42370415,-0.11903834,1.3326902,0.061429866,0.07842774,0.98029953,13.01663103,77.56800077,855
0.8616972,-0.36752784,1.0896578,0.061614044,0.077573076,0.9803376,13.01663103,77.56800077,855
0.8073855,-0.3268329,0.6536865,0.0615145,0.078013435,0.98031974,13.01663103,77.56800077,855
0.700831,-0.2437942,0.31403446,0.06149717,0.07845929,0.9802902,13.01663103,77.56800077,855
0.6221766,-0.11232793,-0.7303438,0.061899662,0.08007078,0.9801343,13.01663103,77.56800077,855
0.54162717,-0.057967544,-1.3226633,0.0627738,0.08100838,0.9799221,13.01663103,77.56800077,855
0.48350418,-0.1116457,-1.2661495,0.06302979,0.08098366,0.97984916,13.01663103,77.56800077,855
0.2626109,-0.35632885,-0.90504265,0.06332029,0.08041373,0.97975206,13.01663103,77.56800077,855
0.06529677,-0.4962715,-0.6477089,0.06333167,0.07992055,0.97970766,13.01663103,77.56800077,855
-0.5306772,-0.7965934,0.3874874,0.06269031,0.07809622,0.9796772,13.01663103,77.56800077,855
-0.741082,-0.5394162,0.7167311,0.06039867,0.076417215,0.9798394,13.01663103,77.56800077,855
-0.741082,-0.5394162,0.7167311,0.06039867,0.076417215,0.9798394,13.01663103,77.56800077,855
-0.5373396,-0.08106649,-0.21982574,0.05793546,0.07712663,0.98003346,13.01663103,77.56800077,855
-0.17358291,-0.1179651,-0.55052567,0.057417665,0.077572055,0.9800709,13.01663103,77.56800077,855
0.005530357,-0.190871,-0.42548943,0.057412386,0.077571765,0.9800718,13.01663103,77.56800077,855
0.32559943,-0.7097262,1.1130161,0.058296926,0.07653171,0.9800122,13.01663103,77.56800077,855
0.19672102,-1.2210249,2.4110355,0.06010091,0.07512942,0.97977257,13.01663103,77.56800077,855
0.19672102,-1.2210249,2.4110355,0.06010091,0.07512942,0.97977257,13.01663103,77.56800077,855
-0.379241,-1.4616084,2.3375053,0.062174756,0.075589396,0.9793379,13.01663103,77.56800077,855
-0.3769591,-1.2532903,1.6966076,0.06256588,0.07719575,0.97916335,13.01663103,77.56800077,855
-0.3120625,-1.0608828,1.3179712,0.062550016,0.078305535,0.979108,13.01663103,77.56800077,855
-0.05187261,-0.19686532,-0.028920174,0.06128386,0.08407836,0.9788961,13.01663103,77.56800077,855
-0.23105174,0.058876872,-0.86661625,0.060448043,0.08728982,0.97875386,13.01663103,77.56800077,855
-0.31509697,0.1459812,-1.2329206,0.06016389,0.0887884,0.9786726,13.01663103,77.56800077,855
-0.26301825,0.6595603,-1.6561136,0.06033416,0.09237782,0.978417,13.01663103,77.56800077,855
-0.26301825,0.6595603,-1.6561136,0.06033416,0.09237782,0.978417,13.01663103,77.56800077,855
-0.72167236,1.2373984,-2.430234,0.062643826,0.09543536,0.9778733,13.01663103,77.56800077,855
-0.6420876,0.98102355,-3.175558,0.06323,0.09527185,0.9777679,13.01663103,77.56800077,855
-0.39687604,0.73308444,-2.061079,0.062410083,0.09202996,0.9780039,13.01663103,77.56800077,855
-0.31213558,0.75599277,0.003573418,0.060642287,0.088301055,0.9783909,13.01663103,77.56800077,855
-0.21383667,0.72799337,0.83950615,0.059587933,0.086324885,0.97860307,13.01663103,77.56800077,855
-0.2645297,0.78159106,1.6706877,0.056451697,0.08154395,0.9791164,13.01663103,77.56800077,855
-0.4663306,0.9294443,1.1689014,0.054868277,0.07971632,0.9793248,13.01663103,77.56800077,855
-0.40152627,1.0065109,0.25769234,0.054046717,0.07859135,0.97940737,13.01663103,77.56800077,855
-0.3201669,1.0339277,-0.85792065,0.053601276,0.07726296,0.9794487,13.01663103,77.56800077,855
-0.29386234,0.8223381,-1.0069361,0.053289536,0.07598854,0.97947997,13.01663103,77.56800077,855
-0.25251442,0.507689,-0.47694778,0.052740302,0.07416264,0.9795666,13.01663103,77.56800077,855
-0.1026451,0.18691361,0.6385584,0.05206566,0.07197453,0.97969365,13.01663103,77.56800077,855
0.034163892,-0.034564137,1.909028,0.051554605,0.06999379,0.9798219,13.01663103,77.56800077,855
0.11929077,-0.23648953,2.7234259,0.051461466,0.068968385,0.97988385,13.01663103,77.56800077,855
-0.1969055,-0.23788476,1.7954826,0.052047454,0.070569694,0.9798135,13.01663103,77.56800077,855
-0.31028688,-0.14780009,1.0092516,0.052319545,0.071942374,0.97975415,13.01663103,77.56800077,855
-0.49548686,0.30210936,-1.1864834,0.052868553,0.07730538,0.9795962,13.01663103,77.56800077,855
-0.3578105,0.5180366,-1.9053001,0.052938078,0.08095717,0.9795479,13.01663103,77.56800077,855
-0.2528562,0.5931077,-2.1846914,0.052961044,0.08261871,0.9795347,13.01663103,77.56800077,855
0.004514694,0.7636695,-2.7016106,0.053309035,0.08628854,0.97952306,13.01663103,77.56800077,855
0.35096902,0.29482913,-1.9078131,0.054249655,0.0867504,0.97958475,13.01663103,77.56800077,855
0.42157894,0.079853415,-1.2158194,0.054566037,0.08615858,0.979655,13.01663103,77.56800077,855
0.33379668,-0.4129839,0.6954832,0.055296063,0.0831179,0.9798495,13.01663103,77.56800077,855
0.36165804,-0.59173954,1.3485527,0.05563925,0.080788754,0.97999555,13.01663103,77.56800077,855
0.5561979,-0.7185677,1.4499617,0.055792153,0.07856241,0.98014677,13.01663103,77.56800077,855
0.60759807,-0.57312584,1.505271,0.05493824,0.07583113,0.9804641,13.01663103,77.56800077,855
0.79092324,-0.28958786,1.3389511,0.053711038,0.07464319,0.9807347,13.01663103,77.56800077,855
1.1598709,-0.029302716,0.7189007,0.05238142,0.073949344,0.9809852,13.01663103,77.56800077,855
1.4658179,0.27332306,0.13494682,0.051237218,0.07352485,0.9812103,13.01663103,77.56800077,855
1.6159213,0.6062268,-0.106230736,0.050356776,0.07259182,0.98139936,13.01663103,77.56800077,855
1.5680289,0.6385834,0.0159626,0.05031445,0.07212205,0.9814132,13.01663103,77.56800077,855
1.0816419,0.5153409,0.44366455,0.05057422,0.07056539,0.98138636,13.01663103,77.56800077,855
1.0816419,0.5153409,0.44366455,0.050637737,0.070149094,0.9813448,13.01663103,77.56800077,855
0.20909846,0.5022296,-0.001878738,0.05038228,0.069717504,0.9812382,13.01663103,77.56800077,855
0.5633153,0.3765384,-0.9711981,0.049504083,0.069816284,0.98122925,13.01663103,77.56800077,855
0.5633153,0.3765384,-0.9711981,0.049504083,0.069816284,0.98122925,13.01663103,77.56800077,855
1.3782265,-0.00960815,0.80493355,0.04768906,0.06831673,0.98137033,13.01663103,77.56800077,855
1.3532529,-0.23117304,2.0510817,0.046997767,0.06755155,0.9813874,13.01663103,77.56800077,855
1.2260171,-0.28048754,2.3404636,0.046853796,0.06749747,0.98136675,13.01663103,77.56800077,855
0.5980076,-0.12290549,1.1827726,0.047289953,0.06935954,0.9810936,13.01663103,77.56800077,855
0.40228182,0.09687555,-0.378129,0.04794334,0.07203525,0.98084176,13.01663103,77.56800077,855
0.41269082,0.28105664,-1.8246517,0.048478004,0.075092874,0.98056895,13.01663103,77.56800077,855
0.49388152,0.3927673,-2.6489668,0.04862335,0.07781784,0.98037046,13.01663103,77.56800077,855
0.6487506,0.49918842,-2.3144016,0.048345465,0.08010607,0.980177,13.01663103,77.56800077,855
0.71069354,0.48757112,-1.8766117,0.04824001,0.08033876,0.98013395,13.01663103,77.56800077,855
0.59511364,0.4034704,-1.1989069,0.04831933,0.08007046,0.97999656,13.01663103,77.56800077,855
0.59511364,0.4034704,-1.1989069,0.04849498,0.07977329,0.9799331,13.01663103,77.56800077,855
0.27189898,0.52961826,-1.5508709,0.049537186,0.07737038,0.9797009,13.01663103,77.56800077,855
0.39891154,0.45962775,-1.1313238,0.049865402,0.07500049,0.97963536,13.01663103,77.56800077,855
0.39891154,0.45962775,-1.1313238,0.049865402,0.07500049,0.97963536,13.01663103,77.56800077,855
1.5686619,-0.29899812,1.5824614,0.050145615,0.06761381,0.9796556,13.01663103,77.56800077,855
1.9105422,-0.65010643,4.7333794,0.050995715,0.061617672,0.97954905,13.01663103,77.56800077,855
1.9105422,-0.65010643,4.7333794,0.050995715,0.061617672,0.97954905,13.01663103,77.56800077,855
1.0668533,-0.32787883,5.342162,0.05303925,0.059542,0.97910374,13.01663103,77.56800077,855
-0.10513902,0.5644051,1.5532808,0.055555236,0.06395147,0.97831625,13.01663103,77.56800077,855
-0.28213835,0.80176294,-0.11185551,0.05628086,0.066360384,0.9780146,13.01663103,77.56800077,855
-0.2724825,1.2818911,-4.3668337,0.056691032,0.07508521,0.9768285,13.01663103,77.56800077,855
-0.23105478,1.1680458,-3.4602585,0.055863462,0.07509946,0.9767293,13.01663103,77.56800077,855
-0.23105478,1.1680458,-3.4602585,0.055863462,0.07509946,0.9767293,13.01663103,77.56800077,855
0.040217996,0.19064069,0.3555298,0.05140988,0.0708161,0.976556,13.01663103,77.56800077,855
-0.027372181,-0.053123236,1.7187128,0.049343746,0.06774452,0.976439,13.01663103,77.56800077,855
-0.077070415,-0.19162989,2.2026997,0.048528746,0.06629377,0.976349,13.01663103,77.56800077,855
-7.18E-04,-0.49942613,2.6505423,0.04718649,0.06301188,0.97598094,13.01663103,77.56800077,855
0.2559629,-0.4722048,1.2848577,0.046879694,0.06212971,0.97545654,13.01663103,77.56800077,855
0.16503537,-0.04835236,0.020975113,0.04624785,0.06276466,0.97513014,13.01663103,77.56800077,855
0.15887856,0.18218124,-1.1876984,0.044841766,0.06381135,0.974845,13.01663103,77.56800077,855
0.7534616,0.025048852,-2.3524837,0.04182467,0.06482064,0.97455657,13.01663103,77.56800077,855
1.0936618,-0.17181754,-1.8508596,0.0399672,0.06402812,0.97440827,13.01663103,77.56800077,855
1.1907836,-0.41740036,0.40206528,0.03847813,0.061841477,0.9742332,13.01663103,77.56800077,855
1.1907836,-0.41740036,0.40206528,0.03847813,0.061841477,0.9742332,13.01663103,77.56800077,855
-0.23605898,-0.62859714,3.6394472,0.036983795,0.058708586,0.9736101,13.01663103,77.56800077,855
-0.9288657,-0.5714748,2.6444473,0.037076745,0.060558286,0.97313136,13.01663103,77.56800077,855
-0.9288657,-0.5714748,2.6444473,0.037076745,0.060558286,0.97313136,13.01663103,77.56800077,855
-1.019691,-0.19771421,-2.7312765,0.038734984,0.073157236,0.9718651,13.01663103,77.56800077,855
-0.5409379,-0.31801963,-3.7037077,0.0395022,0.07790738,0.97148246,13.01663103,77.56800077,855
-0.5409379,-0.31801963,-3.7037077,0.0395022,0.07790738,0.97148246,13.01663103,77.56800077,855
-0.31076178,-0.6371802,-0.9158077,0.041614793,0.08418295,0.970748,13.01663103,77.56800077,855
-0.39086503,-0.71535325,-0.60242367,0.04238614,0.08507123,0.97055584,13.01663103,77.56800077,855
-0.4840709,-0.7946316,-0.6894064,0.04332911,0.08601102,0.9703412,13.01663103,77.56800077,855
-0.33978012,-0.84233046,-2.0544748,0.046527132,0.089078546,0.96967226,13.01663103,77.56800077,855
0.19890702,-0.92052245,-3.4511757,0.04857284,0.090828195,0.96921724,13.01663103,77.56800077,855
0.4439175,-1.151194,-2.547142,0.04780051,0.08904784,0.96920145,13.01663103,77.56800077,855
0.2779383,-1.1968076,-1.8458834,0.04696009,0.087674566,0.96928394,13.01663103,77.56800077,855
-0.22035503,-1.155715,0.3644905,0.04371969,0.082296595,0.96967494,13.01663103,77.56800077,855
-0.42412242,-0.955212,1.5618315,0.041145213,0.076935396,0.9700179,13.01663103,77.56800077,855
-0.42412242,-0.955212,1.5618315,0.041145213,0.076935396,0.9700179,13.01663103,77.56800077,855
-0.10388669,-0.7026439,1.4118843,0.04093351,0.07210375,0.9702911,13.01663103,77.56800077,855
0.45690137,-0.58098924,1.1685066,0.04246712,0.070356146,0.97035205,13.01663103,77.56800077,855
0.68700075,-0.5639572,1.0745773,0.04346522,0.06955946,0.970345,13.01663103,77.56800077,855
0.54732466,-0.49697435,1.3100681,0.046102643,0.06742142,0.97029173,13.01663103,77.56800077,855
-0.048432052,-0.3496374,2.078559,0.047062792,0.066282004,0.9702807,13.01663103,77.56800077,855
-0.08060038,-0.19277656,2.0219984,0.047042895,0.066425264,0.9702925,13.01663103,77.56800077,855
-0.12842894,0.28582585,1.471735,0.04664392,0.06770782,0.97030497,13.01663103,77.56800077,855
-0.07691252,0.4396174,1.0560703,0.046358485,0.06875173,0.9703154,13.01663103,77.56800077,855
0.18957955,0.45892775,-1.537427,0.045941524,0.07333142,0.9701622,13.01663103,77.56800077,855
0.19318223,0.4579085,-1.5373077,0.046402104,0.074552685,0.9699742,13.01663103,77.56800077,855
0.19318223,0.4579085,-1.5373077,0.046402104,0.074552685,0.9699742,13.01663103,77.56800077,855
-0.09363127,0.30816162,-0.35400486,0.046905827,0.07326661,0.9697772,13.01663103,77.56800077,855
-0.20770812,0.28192782,-0.3886547,0.046854842,0.07243427,0.9696658,13.01663103,77.56800077,855
-0.25162506,0.21559799,-0.5521164,0.046854842,0.07243427,0.9696658,13.01663103,77.56800077,855
0.018356979,0.1619047,-0.9355526,0.046304278,0.07050615,0.9696988,13.01663103,77.56800077,855
0.50413245,0.22353423,-0.651021,0.0453364,0.068010874,0.969955,13.01663103,77.56800077,855
0.50413245,0.22353423,-0.651021,0.0453364,0.068010874,0.969955,13.01663103,77.56800077,855
1.0888216,0.15224111,-0.3229065,0.04309071,0.06345837,0.97040945,13.01663103,77.56800077,855
1.8730395,0.016130686,0.7062807,0.0416595,0.060513172,0.9705796,13.01663103,77.56800077,855
2.0630703,-0.06166935,1.2472,0.040809687,0.058924504,0.9706372,13.01663103,77.56800077,855
1.4872471,0.009089232,2.531003,0.037492603,0.054716684,0.97065055,13.01663103,77.56800077,855
0.13697061,0.11196959,2.1990538,0.033786166,0.052816898,0.97036976,13.01663103,77.56800077,855
0.13697061,0.11196959,2.1990538,0.033786166,0.052816898,0.97036976,13.01663103,77.56800077,855
-0.18478897,0.18908584,1.0873518,0.031237548,0.053819478,0.9699231,13.01663103,77.56800077,855
-0.18478897,0.18908584,1.0873518,0.031237548,0.053819478,0.9699231,13.01663103,77.56800077,855
1.008883,0.2778591,-0.74504757,0.033872154,0.056786098,0.9692048,13.01663103,77.56800077,855
0.99059874,0.2953837,-0.89685726,0.03432072,0.057231132,0.96903354,13.01663103,77.56800077,855
0.90121484,0.32904828,-0.89837074,0.034549855,0.05757157,0.96886635,13.01663103,77.56800077,855
0.35560226,0.27269113,-0.59539986,0.033447813,0.057974756,0.96830714,13.01663103,77.56800077,855
0.40250546,0.22394586,-1.1066456,0.032120537,0.0576809,0.9680927,13.01663103,77.56800077,855
0.7735516,0.14041531,-1.5187225,0.030527158,0.05664627,0.9679212,13.01663103,77.56800077,855
1.7932086,-0.23209691,-1.0880404,0.027640339,0.0529927,0.9677062,13.01663103,77.56800077,855
1.9182303,-0.24300635,0.035365105,0.025221756,0.04945065,0.9674458,13.01663103,77.56800077,855
1.7180516,-0.16376477,1.0211277,0.022533076,0.04579101,0.9670703,13.01663103,77.56800077,855
1.2552452,-0.095626235,0.98441505,0.019763684,0.04271436,0.9665637,13.01663103,77.56800077,855
0.6406433,-0.09274286,0.48853493,0.016877724,0.040352132,0.9659579,13.01663103,77.56800077,855
0.85956985,-0.10071099,0.41806793,0.012896291,0.037322376,0.965161,13.01663103,77.56800077,855
1.0549943,-0.09112847,0.8984642,0.010807081,0.03537582,0.96464837,13.01663103,77.56800077,855
0.9921432,-0.08024639,1.673769,0.009260802,0.033815328,0.96417725,13.01663103,77.56800077,855
0.9921432,-0.08024639,1.673769,0.009260802,0.033815328,0.96417725,13.01663103,77.56800077,855
0.6561705,-0.2124809,1.9839907,0.008479905,0.032957718,0.96341985,13.01663103,77.56800077,855
0.59284025,-0.3599245,0.31202984,0.009539794,0.03530997,0.9623973,13.01663103,77.56800077,855
0.52238166,-0.24442911,-0.706337,0.009885031,0.03749801,0.96192724,13.01663103,77.56800077,855
0.46233407,-0.14842093,-1.0570498,0.009863667,0.038637493,0.9617086,13.01663103,77.56800077,855
0.32782707,-0.04922539,-1.5479784,0.009200572,0.041680805,0.96116364,13.01663103,77.56800077,855
0.25914243,0.0024876,-1.6248474,0.008429282,0.043538105,0.960662,13.01663103,77.56800077,855
0.17011215,0.009096682,-1.5548496,0.00818447,0.04384052,0.9604905,13.01663103,77.56800077,855
-0.04122056,-0.10099995,-1.286313,0.007749789,0.04392058,0.960202,13.01663103,77.56800077,855
0.46090525,-0.23138434,-0.8968077,0.007934628,0.04255204,0.9598345,13.01663103,77.56800077,855
1.0389142,-0.20498693,-0.39556313,0.008481164,0.040650718,0.9596573,13.01663103,77.56800077,855
1.285557,-0.19080132,0.30094337,0.008973836,0.038260482,0.95943975,13.01663103,77.56800077,855
1.1958867,-0.41116852,0.7821932,0.009720009,0.034478355,0.95901096,13.01663103,77.56800077,855
1.177974,-0.4700914,0.5848646,0.010020471,0.033256266,0.95884913,13.01663103,77.56800077,855
1.178685,-0.2790357,0.51788616,0.010411324,0.029534008,0.9584194,13.01663103,77.56800077,855
1.0219504,-0.10393709,0.75731754,0.010199368,0.028334828,0.9582714,13.01663103,77.56800077,855
0.54406494,0.32114214,1.4035892,0.008460279,0.025809724,0.9578902,13.01663103,77.56800077,855
0.39582595,0.4172957,0.9184904,0.007081467,0.025716601,0.9576369,13.01663103,77.56800077,855
0.34144345,0.47485238,0.5039358,0.006553936,0.026153754,0.9574886,13.01663103,77.56800077,855
0.43425572,0.652746,-1.0987558,0.005705657,0.028701643,0.95702887,13.01663103,77.56800077,855
0.059250318,0.6300149,-2.3291664,0.004660824,0.031977158,0.9564697,13.01663103,77.56800077,855
-0.27242708,0.63150746,-2.546298,0.004101268,0.033006184,0.95628905,13.01663103,77.56800077,855
-0.9738772,0.78609514,-2.943635,0.002347747,0.035272125,0.9557753,13.01663103,77.56800077,855
-0.59201074,0.86064035,-2.8690233,0.001497736,0.035674643,0.9555766,13.01663103,77.56800077,855
0.52187717,0.6893912,-2.332984,8.90E-04,0.034996644,0.95543194,13.01663103,77.56800077,855
1.7555776,0.09456062,-0.56914234,-4.28E-04,0.03247809,0.9551618,13.01663103,77.56800077,855
2.0894349,-0.33818215,0.37805653,-0.001776564,0.030442068,0.9548488,13.01663103,77.56800077,855
2.0622613,-0.444058,0.7711878,-0.002571827,0.029506804,0.9546269,13.01663103,77.56800077,855
1.2951334,-0.5000328,1.0981159,-0.005779617,0.027104644,0.9534908,13.01663103,77.56800077,855
0.91833234,-0.24366212,0.6372757,-0.007276816,0.02679495,0.9528298,13.01663103,77.56800077,855
0.7264018,-0.08171308,0.32298946,-0.008105295,0.026863968,0.9525083,13.01663103,77.56800077,855
0.31320196,0.20371848,-0.89637756,-0.010774813,0.027493432,0.9515565,13.01663103,77.56800077,855
0.31320196,0.20371848,-0.89637756,-0.010774813,0.027493432,0.9515565,13.01663103,77.56800077,855
1.0572214,-0.13987929,-0.60963345,-0.013157995,0.026070187,0.9504945,13.01663103,77.56800077,855
1.0821788,-0.45569065,1.211647,-0.013476943,0.022301067,0.9495934,13.01663103,77.56800077,855
1.0821788,-0.45569065,1.211647,-0.013476943,0.022301067,0.9495934,13.01663103,77.56800077,855
-0.51061773,-0.65853125,3.061945,-0.013897148,0.017717708,0.94821924,13.01663103,77.56800077,855
-0.7320453,-0.63676953,3.1355076,-0.013958127,0.017192753,0.9479317,13.01663103,77.56800077,855
-0.6744236,-0.3980171,2.7163782,-0.013828574,0.017134162,0.94756633,13.01663103,77.56800077,855
0.3145651,-0.16009068,1.226367,-0.013004829,0.019160822,0.9473104,13.01663103,77.56800077,855
0.9017063,-0.06114295,-0.07130432,-0.011880628,0.022471676,0.9471712,13.01663103,77.56800077,855
0.9017063,-0.06114295,-0.07130432,-0.011880628,0.022471676,0.9471712,13.01663103,77.56800077,855
0.59985274,0.16314998,-0.5066862,-0.009680245,0.026738785,0.9468736,13.01663103,77.56800077,855
0.76631755,0.06167701,-0.9399147,-0.007691747,0.028318586,0.94666296,13.01663103,77.56800077,855
0.827412,-0.009417087,-1.1625519,-0.006554368,0.028901592,0.94651693,13.01663103,77.56800077,855
0.64098483,-0.09639627,-1.170063,-0.003397732,0.029708484,0.94603384,13.01663103,77.56800077,855
0.2682913,0.005869567,-1.1728134,-0.001951727,0.029630804,0.94562215,13.01663103,77.56800077,855
-0.06713596,-0.005990088,-1.3645916,-0.001362167,0.029155238,0.94524974,13.01663103,77.56800077,855
0.057080403,-0.30059978,-0.6150465,-0.001956525,0.027072225,0.9447336,13.01663103,77.56800077,855
0.057080403,-0.30059978,-0.6150465,-0.001956525,0.027072225,0.9447336,13.01663103,77.56800077,855
1.1796205,-1.0284021,2.1254158,-0.002968599,0.021328222,0.9441319,13.01663103,77.56800077,855
1.1706798,-1.1965743,3.9024458,-0.002034377,0.016831445,0.94345695,13.01663103,77.56800077,855
1.1706798,-1.1965743,3.9024458,-0.002034377,0.016831445,0.94345695,13.01663103,77.56800077,855
0.69967896,-0.78968304,3.41537,0.001583252,0.015484858,0.94241893,13.01663103,77.56800077,855
0.33291414,-0.37295815,0.98897266,0.004496703,0.019048264,0.94162685,13.01663103,77.56800077,855
0.072129525,-0.18143123,-0.5562906,0.005843013,0.022670334,0.9411167,13.01663103,77.56800077,855
0.026037887,-0.090239644,-1.4226885,0.00668646,0.026373792,0.94063294,13.01663103,77.56800077,855
0.12880753,-0.10057974,-1.7643661,0.007303393,0.02947629,0.94010204,13.01663103,77.56800077,855
0.1328935,-0.2018506,-1.3346186,0.007831685,0.031673044,0.9395056,13.01663103,77.56800077,855
-0.10386294,-0.34823334,-0.39843464,0.008435052,0.033104952,0.93882316,13.01663103,77.56800077,855
-0.51974577,-0.5613439,0.2522869,0.009986272,0.0348498,0.937765,13.01663103,77.56800077,855
-0.51974577,-0.5613439,0.2522869,0.009986272,0.0348498,0.937765,13.01663103,77.56800077,855
-0.112353794,-0.76896685,-1.1085854,0.013186659,0.037481315,0.93646055,13.01663103,77.56800077,855
0.31707996,-0.82514566,-1.3897495,0.014200647,0.03844929,0.93600374,13.01663103,77.56800077,855
0.5693576,-0.6533123,-0.77414703,0.014562605,0.038916413,0.9354025,13.01663103,77.56800077,855
0.6234608,-0.6116524,-0.47254944,0.014569447,0.03883184,0.9352592,13.01663103,77.56800077,855
0.6092421,-0.47703433,0.06832886,0.01512902,0.038233463,0.9346641,13.01663103,77.56800077,855
0.52938116,-0.29726052,-0.0859375,0.01620578,0.037813816,0.9342701,13.01663103,77.56800077,855
0.62249285,-0.0972659,-0.53046894,0.017706849,0.03737166,0.93379843,13.01663103,77.56800077,855
0.6922502,-0.019887447,-1.0406265,0.019794099,0.036343515,0.93313694,13.01663103,77.56800077,855
0.6355693,-0.10192275,-0.8488951,0.020720508,0.035142776,0.93269634,13.01663103,77.56800077,855
0.53914547,-0.062360406,-0.53838253,0.02104094,0.034359228,0.9324577,13.01663103,77.56800077,855
0.36678588,0.119683266,0.77956295,0.021795042,0.031618454,0.93180203,13.01663103,77.56800077,855
-0.003822893,0.24222505,1.2645092,0.02268,0.029376231,0.9310295,13.01663103,77.56800077,855
-0.2636761,0.3392504,1.2029285,0.022996334,0.02894071,0.9307901,13.01663103,77.56800077,855
-0.5483476,0.5783816,0.5491152,0.024169382,0.028463429,0.9301204,13.01663103,77.56800077,855
-0.23292953,0.72423744,0.09109974,0.025072914,0.028597616,0.9297974,13.01663103,77.56800077,855
0.33072516,0.7710723,0.109752655,0.025938159,0.028794747,0.9295303,13.01663103,77.56800077,855
0.42422518,0.6914904,0.16079903,0.026767349,0.029398644,0.92910737,13.01663103,77.56800077,855
-0.13558763,0.61901045,-0.12714195,0.026979662,0.030219832,0.9287057,13.01663103,77.56800077,855
-0.35587972,0.58923495,-0.30266094,0.02710034,0.030716117,0.9285128,13.01663103,77.56800077,855
-0.24596074,0.38611037,-0.88648033,0.028135436,0.032081954,0.92802465,13.01663103,77.56800077,855
0.03250152,0.3194245,-1.0774698,0.028771283,0.032336265,0.92787707,13.01663103,77.56800077,855
0.8847804,0.15669733,-0.6152277,0.031279124,0.03185188,0.9272885,13.01663103,77.56800077,855
0.44825438,0.012480319,-0.26756763,0.031682648,0.031244759,0.9269202,13.01663103,77.56800077,855
0.44825438,0.012480319,-0.26756763,0.031682648,0.031244759,0.9269202,13.01663103,77.56800077,855
0.3355445,-0.13841057,-0.5442972,0.03121987,0.029961035,0.92632455,13.01663103,77.56800077,855
0.7686459,-0.08490068,-0.14812946,0.030703593,0.028768277,0.9262107,13.01663103,77.56800077,855
0.91199267,-0.050483584,0.38643646,0.030363845,0.028025197,0.92613417,13.01663103,77.56800077,855
0.7644117,-0.119331,1.6985788,0.029635044,0.025879206,0.92586946,13.01663103,77.56800077,855
0.84231174,-0.2304247,1.7629118,0.030714044,0.02452769,0.9255147,13.01663103,77.56800077,855
1.0105456,-0.21908379,1.6226883,0.031470843,0.024272991,0.9253716,13.01663103,77.56800077,855
1.3770691,-0.1056636,1.045474,0.033667173,0.024311779,0.9249867,13.01663103,77.56800077,855
1.1512465,0.012619555,0.65174675,0.034170505,0.025150934,0.9247262,13.01663103,77.56800077,855
0.9349605,0.0570997,0.50010204,0.034051068,0.025771476,0.9246059,13.01663103,77.56800077,855
0.4647477,0.008101702,1.297842,0.031960376,0.028947787,0.9241311,13.01663103,77.56800077,855
0.32791582,0.03547603,2.1852427,0.031738374,0.030167779,0.92391354,13.01663103,77.56800077,855
